credit_score,income,debt_to_income,age,employment_years,loan_amount,interest_rate,approved,default_risk
825,44845,0.37252406182983944,28,34,9329,11.15871469178574,1,0.10664800312314152
814,109846,0.15126767008325298,58,36,10322,9.10623599664734,1,0.19617355094849964
635,123435,0.24360020839548052,37,6,38823,1.6977971012281676,0,0.207791307778114
354,50562,0.7124838546062339,39,6,36076,6.203878558180255,1,0.5372593573814803
799,48036,0.4948246641860967,53,26,44875,7.805032365122636,0,0.2111171091944155
835,80752,0.8045347700401188,35,9,43438,10.346037726901425,1,0.17231822243743228
461,94233,0.41779370517346814,65,32,18833,5.128671624202209,0,0.8013911650212847
458,103049,0.3149605886034146,51,6,23134,14.073460806762752,1,0.879254564276742
487,128575,0.3780798515669208,41,5,12575,7.326306793851374,0,0.4394956758979587
359,88681,0.6702174348135236,23,5,16363,4.479414737637511,1,0.4823472128674968
618,47818,0.5440045378675888,22,12,27771,5.4299932214614675,1,0.015329219576363289
510,50544,0.8233529660419423,55,12,33729,11.5263960006655,0,0.6822768408299739
705,82532,0.5817350155111066,61,1,40780,9.963995146043887,0,0.08923851687380416
408,98636,0.49441456678520257,36,18,24812,11.39049230024092,1,0.6138171411931975
375,77705,0.7286021791093863,65,18,49522,5.092785554492597,0,0.8072143673947654
841,40104,0.8580270805867561,41,37,27847,5.575880659049622,1,0.2529743256262246
613,144336,0.3846767289959765,32,1,10138,6.554067631710991,1,0.2615106540458182
416,147904,0.29990096813238215,48,25,29932,3.640301978930056,0,0.8960933017895207
318,89603,0.5929739170353113,32,5,26639,10.674623629107474,1,0.7233633921348812
731,122499,0.49909825692310483,53,19,42159,5.610893197089881,1,0.10040403718999133
649,79025,0.8913484598918268,40,22,45090,5.567307137987179,1,0.034963505405626844
482,116264,0.4698894273181867,60,14,47577,4.771109578419958,0,0.4973482212393238
412,52317,0.1594652410882767,69,5,31199,7.339589265819955,0,0.7283288937777856
482,51416,0.8818952486221087,41,27,42992,11.807665109278949,1,0.43131859584877213
780,62012,0.7748695564748321,59,34,31241,12.698521876415827,0,0.06975709742961024
445,125585,0.2426001151663707,61,10,12951,12.263110287565175,0,0.7237776027521144
412,88045,0.8236842024902955,69,7,18837,9.696710086566418,0,0.8796813866339731
775,41400,0.3725334566573957,62,23,49159,4.925985490815895,0,0.08887761655612825
602,68270,0.4016895876275556,56,20,17688,11.287972881317287,1,0.21399945242464996
417,92069,0.8251131858897275,42,35,14787,1.5510671843898018,1,0.7060625710935486
460,139415,0.5240924520282523,46,6,39757,12.174133702346277,0,0.8051319830763112
700,69833,0.21021034351881573,27,4,30104,11.923185896932045,1,0.1608084342007609
497,83644,0.3952449274734432,27,28,7604,10.38001558447069,1,0.6500551857289112
559,100206,0.6776779570143046,28,15,36269,2.370956299798088,1,0.6844801830430682
346,89468,0.23934735045441338,46,5,5063,14.962778697396168,1,0.5964272124101194
698,132899,0.5721849579250871,44,13,17152,11.589728693613933,1,0.18026245561223625
377,79473,0.6562193063555335,44,1,24196,11.287295634110501,1,0.8523873707498915
423,65809,0.37508286043406347,60,24,48781,1.8961099354103612,1,0.44252944080254286
374,58328,0.6551045509666579,68,30,41795,6.58187177202058,0,0.4769935455508778
436,56784,0.8073658814634549,32,12,19959,2.20642199505774,1,0.5602552665659006
699,43723,0.4776933953865927,67,17,37869,6.05451809532657,1,0.16486205234024562
804,80646,0.40632746254382857,28,16,36280,8.986797761000567,1,0.2116342601711914
799,86255,0.30092672108662855,29,27,32924,13.304210636992615,0,0.12376476493572003
437,20074,0.5833643838906434,23,11,49258,4.961128261922957,0,0.6013391076087169
349,144173,0.8038816384309728,41,34,32467,9.727805134751843,1,0.8188887962327815
553,46498,0.35972901374815525,51,21,21056,3.305126912827279,1,0.41338978729455234
725,85522,0.4169884196298428,68,38,8135,5.955493997191137,1,0.03539808455345141
846,116881,0.4253004140399871,67,0,22564,14.261324653308659,0,0.06942654257518331
601,40541,0.5486498734220138,44,36,43277,11.466972818158242,1,0.1726932279974677
648,65929,0.2827271692539509,24,20,32462,8.641280698620404,0,0.29793657372411286
348,143199,0.7577689242461635,40,0,7728,4.5237551881862625,1,0.7122344052539819
373,120453,0.33648182200337706,36,3,12631,6.315873117014442,1,0.7655685622003099
560,46028,0.6642901527173455,30,31,15884,3.193706673935203,0,0.49486189330156455
655,49545,0.5105725934236416,63,0,29974,5.948540703358852,0,0.1655302793624096
559,99569,0.5687180826822055,46,12,40641,3.1088595680206925,0,0.5217535079756499
594,51673,0.24368699106184233,49,16,41036,12.1342984621556,1,0.47458604905533003
612,50974,0.6880185585425365,25,11,24078,2.1306272591920346,1,0.12467766586083469
481,78899,0.2508964152341049,31,6,15274,3.6516767172994715,1,0.7068263223584199
663,43097,0.1907789101019513,49,2,23851,10.676334216930554,0,0.13335603242260705
487,122511,0.5373435999110295,65,25,8959,13.635233973888104,1,0.7839562184652954
842,113144,0.6674377095341322,35,30,28224,14.504282536746423,0,0.10021183282380261
847,84824,0.1400286691478054,26,35,18894,12.704320834370876,0,0.07424071890669438
707,43525,0.15551625195243368,68,25,31965,3.960604869127149,1,0.2092001416274469
713,77804,0.7421433301647352,35,2,42616,4.999958001648697,1,0.27419805167147887
641,35043,0.7472261596058657,63,27,35558,13.190532941979741,0,0.22271208782983312
519,61846,0.29624377364726495,40,16,48945,13.450661506417552,1,0.8168588000329986
462,97261,0.5921825622401629,54,37,20690,9.969144321481574,0,0.6132399177581578
519,122240,0.4545440601157277,22,29,38447,5.39097538861618,1,0.7238379095487746
569,127611,0.6061568331228104,64,1,22131,4.136793282643674,1,0.5489023898328538
699,70227,0.7903034272793801,36,7,32429,12.93195778967845,0,0.1327799350076046
481,73028,0.1638851396658052,39,13,22705,3.8735699782965813,1,0.8563962225146375
504,57383,0.7223875407907635,54,36,27246,10.265260909553838,1,0.7122713848318074
527,49483,0.4944232836168315,69,34,9789,14.55134679827785,0,0.5518859187084277
549,27265,0.5513015550095972,34,38,5533,10.87407949499712,1,0.7219917116852443
740,42763,0.6231450880136962,44,10,33776,4.607384384304366,1,0.1237638710778653
832,95652,0.8380985193032859,48,14,23725,4.955082617842228,0,0.16759924038608007
495,35733,0.14537596284139032,68,1,11694,2.3005268558926755,1,0.6412234589477073
818,132196,0.12358108169955813,52,36,10006,10.60732485945137,0,0.2846173473794202
369,111038,0.2426094251910188,57,31,31998,8.258099540493191,0,0.5207337269466958
698,57420,0.8891581808213892,30,39,42313,3.890603793506339,1,0.20313550169937553
502,141480,0.6720610939022206,69,12,47428,4.187356207692021,0,0.5969840229905717
447,128777,0.5917128952436016,65,16,35087,1.1263437667405636,1,0.5052164984466134
771,29247,0.13763124273179833,68,14,42675,14.697871587493045,1,0.0173538812122873
498,43840,0.8032881791143719,29,32,29362,12.59225459757304,0,0.7168659101412104
725,85149,0.7502054826377277,44,15,9485,6.518379307395124,1,0.1709538139258159
791,41058,0.6318400350936679,56,12,6235,14.245257911117283,1,0.011801377502893977
441,135229,0.3713046523877622,49,21,48674,10.47967914816162,1,0.5479721624569541
612,54929,0.15640396445460586,49,22,47668,11.520475498789391,0,0.021848439393423572
464,104171,0.564030790320738,68,35,36983,10.519376998232365,1,0.5417744725832122
613,111164,0.67575565716867,43,9,29039,11.595883647360068,0,0.193057289182545
320,51362,0.17539228038179797,47,16,35416,3.393144993898073,0,0.6746187379011003
381,106489,0.6070141278387967,51,29,6145,8.873571965487173,1,0.7059262513182238
430,104664,0.3290928543097269,63,12,28804,12.891267855438405,0,0.785228974760044
604,67356,0.7113953769758494,27,29,6475,1.2735961755808172,0,0.09103159501859058
670,97597,0.5316926804814697,69,29,15047,2.7282013474395748,1,0.03478160726553091
683,147880,0.20322943024834939,65,6,17156,4.438957335255248,1,0.22381878697312083
744,26041,0.5212155581865888,24,9,35421,5.126173754187477,0,0.18744036667803973
724,98209,0.4165894906933749,34,34,32955,3.55785413227029,0,0.2821162310911475
460,147037,0.24428477462532153,62,1,27063,9.740625459034927,1,0.5076933036326391
477,81954,0.7732125792496986,62,29,26799,5.116266996712409,1,0.4050814359948946
789,81869,0.10882275879930897,30,18,26322,3.2133978119902817,1,0.295830339281614
626,41059,0.34970262150248477,64,38,39372,13.681566550615205,1,0.19775942604240646
588,119864,0.11007603053554141,54,36,19932,10.730483441662614,0,0.6414551091751481
653,64722,0.1768055572049222,46,2,49239,4.444822452051746,0,0.036051436358035
327,37548,0.33767697533846486,43,24,42815,6.053350866356405,0,0.6195200055419314
342,35078,0.14341694831149887,29,33,47964,11.37099788044178,1,0.8757842100176235
722,25419,0.577304425885713,57,21,45943,12.072741029986705,1,0.027686580087695062
476,55490,0.16949032638894623,28,37,29003,3.4701063158832075,1,0.5104760207840763
828,96086,0.6613709072528762,34,13,27501,14.112065177032244,1,0.10124729816834425
793,135158,0.14211369010172892,27,38,36092,11.99380714586017,0,0.18056325304315887
497,78760,0.14744711584087744,27,1,19983,12.995402119873953,1,0.7359287836378754
816,50337,0.34426071922661305,29,31,34768,3.0140232974861907,0,0.20763529034193412
813,21468,0.817257219975422,23,2,39604,3.0071401309873624,1,0.17716827378768538
321,44309,0.6131145989786532,34,7,27288,5.275163819155145,1,0.7343397713672887
411,86344,0.7161050335431355,37,25,11476,1.9050498747496216,1,0.7796738511115668
356,110283,0.21324168758168485,64,31,37602,2.2749425759807926,1,0.8330637308048416
365,92255,0.7673003465977967,42,10,47084,3.0049001772791213,1,0.4039553537774837
397,147006,0.10651699855538813,66,0,14962,10.974016257589259,1,0.8428114551970803
443,101899,0.27044588058640495,46,14,33439,1.4232240829767884,1,0.5076321888691901
734,48718,0.5928738569199948,48,3,8400,2.165426939160408,1,0.101307351074421
385,114337,0.40019712687524034,65,3,29440,14.21856950659954,1,0.5330916476404972
643,128895,0.8873547133748508,34,27,29610,2.171193543412817,1,0.08564984172539018
593,57841,0.1242713974546546,29,9,34575,8.524473183766025,1,0.8669416849026308
542,93548,0.8988785343492346,46,10,24728,9.996024691678397,1,0.4548734063549681
331,103565,0.5989022662890529,22,22,34067,14.420309192014132,1,0.7726415641977176
690,66660,0.5469655956768772,31,2,29303,13.597238050763014,1,0.18263585704568294
576,126553,0.1476099540511795,37,38,47740,7.169558740612429,0,0.41205037353994833
831,70281,0.3186631013327126,54,38,6628,14.190296858431068,1,0.18166794199541272
453,133451,0.8397301506332766,39,16,44532,7.051722247170853,1,0.4589144311675256
682,136041,0.3833968025513954,59,21,14521,10.378862016588851,0,0.10009779487177033
367,20767,0.6293225603738007,38,26,43513,4.634512990054708,1,0.5921350734051336
513,23895,0.8995970803349773,33,15,47519,9.913023362453606,1,0.8052914641554365
675,78026,0.310455771066833,25,15,30380,8.534645224521316,0,0.21294892898899542
512,138142,0.5608647032115951,43,39,33923,9.495634598559434,0,0.7166092710575332
378,62968,0.6571502341617705,44,2,39058,10.557116818671261,1,0.8696112585240878
680,60097,0.23170179725233214,49,32,33880,3.428374201429925,1,0.16983933474417967
357,35332,0.21893805095694568,68,1,23970,5.217679213659267,1,0.7992895642563298
325,34621,0.46504632932653867,67,38,43891,11.307379416957394,1,0.7353926407990419
746,96870,0.40865001740743156,28,26,9930,3.293535807789554,1,0.040239459741129156
365,38174,0.671372349485851,46,14,40318,5.819361942065312,0,0.6729860956925129
553,144357,0.15560701715886902,35,6,46539,10.3307016753033,1,0.7223138399718927
343,119189,0.8777332989925524,21,8,47897,14.127113792683431,1,0.7681357174901607
396,60502,0.11142158534866589,48,5,34843,2.054202895193897,0,0.4935298602814025
526,56674,0.581053459468921,69,11,37574,8.231851187269385,1,0.45105676049512317
735,57260,0.5501060766939107,67,29,44751,2.1466747493285547,1,0.03422563565511838
678,62498,0.20777258469578064,66,19,14857,6.3078473133215684,0,0.13903302475519233
477,87609,0.22073278617082384,34,19,28513,3.455411057222835,1,0.4770865770262053
726,69464,0.7341419902357015,62,26,39898,10.092137916099187,1,0.17882646945934835
606,91805,0.8100499667301465,54,19,28593,11.609655727365713,0,0.11262194670060029
803,84919,0.32641357270701565,51,6,27683,4.462804891824371,1,0.17737712446794177
567,148564,0.45037117117005476,26,39,41508,10.980420086738444,1,0.7587012421432892
307,74469,0.38399603283068284,69,39,23884,7.255465129993516,0,0.5029061038880818
807,37194,0.15803761038932151,25,29,10307,4.970120425446981,0,0.2636422524476662
775,46811,0.6385633968126475,51,7,17904,8.327623361614283,0,0.09950253704052948
596,92377,0.7601543478445522,57,1,44535,6.315102013493519,1,0.8229137766951461
463,145737,0.3439034859129657,35,13,22881,4.219947563773454,1,0.7504968103275138
784,63723,0.8921406349045746,35,9,34178,11.59582714581978,1,0.27391057439970967
371,120336,0.16068124582588394,63,17,18582,12.165338085094241,1,0.5246575342367431
537,95235,0.6294325710516168,25,17,40912,12.20437137057005,1,0.6473017506126864
403,131041,0.4585824116208712,48,15,47911,6.349999144499724,1,0.7624808486313153
509,96298,0.4572815208853247,53,4,47419,3.3733983197312205,1,0.4966873863719331
767,79238,0.4661164928268322,31,30,13025,12.765757941104699,1,0.2274304256117925
753,148353,0.30694541904114275,63,36,46614,5.609694270806987,1,0.05916490098138915
567,125433,0.6724502618657859,26,19,48944,11.472935231528274,1,0.6653594925498191
685,137393,0.6772612208680215,43,22,24188,12.444307854617605,1,0.09976597934517738
686,127092,0.3259176880846616,60,31,12604,11.75413496643861,1,0.18705982797482643
558,22147,0.7682451686867602,22,16,44907,6.457284429671307,1,0.6347323094115771
582,118919,0.35347595492026407,35,12,32290,14.132234172249785,1,0.6937269787531342
339,119251,0.6800744991892338,43,12,45596,10.242273835242688,0,0.898399760559589
785,58445,0.19679981400965316,42,16,11203,9.060447980498525,1,0.05415946224682686
519,73803,0.23496131424299654,29,14,12871,10.770727429050194,0,0.7762838611532945
428,147253,0.3526365156066009,67,25,19662,1.626179725715461,1,0.49606045060732984
819,81108,0.5750990141342892,60,27,41782,6.467209618900932,1,0.17346368774575113
559,126170,0.6164091883829594,50,29,16445,13.337040153846951,0,0.4037526938872028
665,22013,0.4170849375739799,36,34,16038,3.255115820939998,0,0.22895887111718186
843,105617,0.16227132248841125,66,21,8505,6.801609068308616,0,0.12777053303353547
823,102410,0.3989077216741794,67,9,46478,6.673471876407592,0,0.10512473990185274
315,73502,0.6510140127673212,50,10,24069,5.984583949842342,1,0.6878184188120731
428,137116,0.6367963689042527,65,37,19418,8.87291860402572,1,0.8440021835986538
408,57755,0.22815713056435422,29,32,21411,14.946772694199725,1,0.7858781821134994
832,28733,0.10622717621517373,21,5,38033,4.581883883012816,1,0.13786173218991596
568,29479,0.7023852938368934,58,36,14498,10.869399716049882,1,0.7717420880316594
461,95361,0.185094533108195,28,6,26459,11.611929968859389,1,0.67469554148665
559,41304,0.1658793151714284,38,11,27203,9.182978715515272,1,0.7895906434659852
401,55694,0.10216097346733077,47,6,33030,2.3646596306165337,1,0.6055247974089315
805,144232,0.44608106076554177,38,1,26060,9.013228962834162,1,0.21098129458650236
546,125586,0.5026111207206515,52,0,24774,14.348502659414821,1,0.7092438846362854
836,101171,0.6101312369188725,69,22,38378,5.788842021441429,0,0.16093652637066058
430,134151,0.3368510725700687,52,24,25930,9.955633769311996,1,0.8768017657739284
652,106296,0.6683397731094239,68,17,18493,14.431568253953476,1,0.17163374044448892
495,29490,0.23546548592555328,65,6,42795,12.171863937286457,1,0.7280664721222039
681,41252,0.765592042488278,56,2,18638,10.6363082157586,1,0.22537730330123876
526,125290,0.5574786631123565,56,28,10724,14.596084302756397,1,0.5894612280161471
775,26862,0.5671118586976388,41,9,5202,3.388161374183203,1,0.20992221481990428
776,130463,0.2678203310232865,66,4,38169,11.81848303899774,0,0.2329563245242984
564,89959,0.1592869994403106,52,33,7027,6.695700742518827,1,0.7573002941742164
671,30450,0.4717798424645372,51,7,19807,6.04604362752706,0,0.2470756074292915
785,76022,0.5924895615378872,57,13,33426,8.289415201627445,1,0.09924609384263046
733,147898,0.17603716692934848,36,39,46849,1.472514822884415,1,0.2904628179472348
510,81991,0.8604275796225334,66,5,5178,5.375414692997079,0,0.5718405943002901
676,60927,0.8843314881862455,66,0,10817,3.3270169233277667,0,0.14954802787331742
694,120377,0.5363653563139936,34,32,39747,2.9416725918422664,1,0.08838263211926571
749,108090,0.860055324218725,44,39,12185,5.722767140281373,1,0.22456533045559357
663,69853,0.24355619006468246,45,10,8984,12.23170101214993,0,0.24351475276828197
756,51826,0.12033654814361992,66,23,27049,3.815554949970962,1,0.24849383298016983
525,62879,0.13152762823231195,55,9,26405,8.439820982053735,1,0.655482609448989
430,77265,0.5700099835414233,37,22,15236,11.48118671649217,0,0.5821626763733485
775,92361,0.14931350674945884,66,15,26896,4.37360148867166,1,0.20631135859075242
576,128956,0.8668364854592697,62,36,40751,13.938846140580806,1,0.4562188723069863
455,97990,0.21354656860751886,65,15,19635,13.13097064664245,1,0.8172542251901015
517,109787,0.34377824484238295,24,30,13542,4.516494964273797,1,0.8446058192328041
489,106184,0.7580142415986788,31,5,42050,14.854932943121113,1,0.7831354067304437
716,60736,0.27499225848327447,67,29,49378,10.368395317610227,1,0.22400202636125754
845,44530,0.2943747667636565,35,36,36342,5.005400523885605,0,0.13756870073726768
340,98052,0.6138471646328145,50,0,49790,10.534524374277952,1,0.63516181450186
606,67058,0.32086887079140985,44,24,12988,10.327475785646081,1,0.2914429389019699
637,126080,0.2739581072061602,22,20,37070,9.486710746280606,1,0.05946696210299679
613,94094,0.303342171444526,63,34,36955,10.963745555098647,1,0.12181223325007229
374,94255,0.49251799947258146,54,37,17596,4.756419665253361,1,0.47290150624164073
578,24886,0.8728798981851857,43,4,28659,14.705796798253484,1,0.6713416299423607
475,146598,0.7657903532489827,51,11,15416,13.010540601852213,1,0.8332628994907549
572,113721,0.3276882116481417,57,4,24171,11.440378936810493,1,0.6265008405103046
588,138623,0.39069856679847825,33,8,37577,1.3682699104454876,1,0.7028051327865095
571,57387,0.47160980040326195,53,8,27736,9.265395225508737,1,0.8138965762055268
365,41575,0.8831437176135923,27,34,9808,10.890775833993327,1,0.6737806790521773
782,132260,0.23791237466857257,52,0,43656,12.957397579510364,1,0.15242876089356358
547,128649,0.38598648279350634,27,9,10737,14.246199705045195,1,0.5736361909327368
455,59643,0.683540875186172,62,38,40126,13.821943399184534,1,0.7665116078927527
346,30100,0.8711549874151546,58,35,34652,6.684629054757636,1,0.4205106583206799
753,80356,0.22454017021139017,64,36,10390,13.55101663163534,0,0.2651422217691542
500,27856,0.28190396335547663,33,34,25600,1.0104833290081967,1,0.7186480881497542
423,58169,0.2805557395123442,44,16,5406,5.920652961109011,1,0.6244772756693304
300,48804,0.11674562359365881,48,12,37764,2.5943349692255113,1,0.8141744734800718
490,149557,0.5832924999847596,52,5,37995,13.362947800702834,1,0.5709872380659845
815,55790,0.6365624593167151,63,36,23568,13.991746676070196,1,0.2295273191046969
741,50988,0.5820207121002027,38,31,15433,4.584117854103131,0,0.28432313771899426
442,129979,0.15705839153025147,54,10,34377,6.142346273756487,1,0.865073289446285
490,96448,0.15538410059650537,68,16,28184,14.774286671839294,1,0.6092196690317144
832,58506,0.26830924359529923,54,4,14121,8.92488849221155,1,0.23759079653234044
526,133430,0.3322356125591317,58,5,33612,7.9587818079029535,1,0.7945760268368213
612,107904,0.729234924728038,21,9,27207,8.006095950232082,1,0.19878298094533436
601,87306,0.2275122125991369,63,32,15795,10.746634509818957,1,0.28995191308154983
759,32305,0.13527377311802571,62,29,22564,14.363602486808194,1,0.1787145823560888
700,29969,0.4151900061704441,51,20,46999,6.132714016533219,1,0.08202896573681852
692,32404,0.4331137361135363,21,16,6101,3.4172112460866013,0,0.017182153900345387
506,28989,0.46072587055116343,36,26,39867,3.590180490141866,0,0.7625520846071348
509,85305,0.7615228352215748,59,2,5513,1.2850265331886936,1,0.6434664242843162
414,55983,0.1784043318967534,35,28,16324,8.775746945670118,1,0.6348815783345438
550,130284,0.6631536659375696,53,1,20491,14.007641064186311,1,0.8413534229174711
518,59462,0.37035645683623264,43,28,18693,10.98307653530527,1,0.8356282066400857
706,39360,0.34798410914837596,61,35,20923,14.901503372014592,1,0.09756475407247164
742,105657,0.846034500868784,54,33,39600,13.73338370395638,1,0.14515433598964908
653,46287,0.2987748195333937,37,36,15872,7.886007427465938,1,0.036410565695197475
849,85472,0.6140254682714931,45,0,48058,7.8116913282767735,0,0.12066785855199759
441,135440,0.3201022059008737,62,25,12137,9.797001217599956,1,0.7747680926760276
800,128965,0.5057151061123081,26,0,16358,2.5530983636323548,1,0.2717959157344377
846,81313,0.7290343140770223,51,3,10807,9.507579366317776,1,0.2609826687311846
841,54160,0.8053780188130085,25,38,31503,7.497036277365455,1,0.06481059197989034
806,26789,0.7709577922360403,60,13,19859,9.998365973416558,0,0.17125804573305012
580,47181,0.5657445889157119,60,17,27234,8.912939555992693,1,0.8660953336268067
723,34385,0.2990530522705777,50,33,16079,5.345542043983261,1,0.09463666414980926
569,102597,0.6289867066094926,25,0,35975,9.508667762257694,1,0.6756249845365263
453,85641,0.6679240366236864,32,21,9343,6.124200940175516,1,0.8529771250058606
382,64247,0.10855359209080113,27,15,9628,3.72469596906945,1,0.5584007001409445
725,106673,0.45136840874549966,65,21,27568,10.450991868612443,0,0.13678221819412306
574,120250,0.7746096342574115,33,15,33106,5.288859302260123,1,0.8959833035566527
583,25544,0.4916700769944379,69,27,13981,13.446346918124506,1,0.7259678306592793
472,135783,0.34910035373065695,24,27,39068,3.790654435998991,0,0.8918519889167252
626,33275,0.7974382168197302,62,21,39715,9.402016538055195,0,0.1293698093120481
362,125289,0.2247045580238446,23,5,7242,9.001682847889546,0,0.47652669442559614
372,83248,0.2651561859329603,32,24,41424,3.768385211216122,1,0.4877979403122711
674,54550,0.6498978935489067,21,1,39218,7.158415744103557,1,0.2923501267739179
807,73693,0.38194875322126,47,6,45134,10.45754280159912,1,0.03650968422910218
697,148924,0.6704134685870231,63,16,7842,5.459380862859638,1,0.1842964937468525
419,39641,0.2261628970075935,33,34,21017,2.59362920370451,1,0.47563588870501683
736,91749,0.3018152716806768,37,19,18836,9.61337000941033,1,0.11873016894836079
764,144877,0.22531790269090682,28,1,19186,4.137706631647225,0,0.08320219141638509
585,100021,0.8623282508508078,52,6,39432,10.540649715374228,1,0.676231997488436
564,35605,0.42432316868073927,40,31,27757,12.752539352178344,1,0.7347228876146112
619,123173,0.3697759279281808,37,18,36116,2.7269752002971384,1,0.19995726025552757
675,70713,0.11136172493661177,54,11,41716,7.1265274310982125,1,0.1874766438334137
388,40390,0.22273406352870995,55,8,25456,7.228911770883238,1,0.8668993789849246
502,95403,0.4369086849939996,55,26,8634,9.855502861160119,1,0.6401231865327324
633,78466,0.15480223405751525,58,13,40840,5.681711003165952,1,0.2202573727436238
521,23981,0.5085914636049735,62,1,25856,6.859968178242922,0,0.6965176087579852
340,29493,0.4640123507715582,44,20,7459,1.1678774163955734,0,0.7290027899002269
367,91218,0.7137345122754816,38,3,41474,2.71396275656563,1,0.6536955715011976
813,91318,0.6278421611202533,66,20,36519,8.978069393770058,1,0.10370724091443437
426,135631,0.45675784425645904,68,21,22590,4.022541204130393,1,0.6103403885382555
554,139238,0.27972856008405717,59,1,13601,3.024076457149251,1,0.40216841190745145
315,115335,0.681490852814245,53,16,8469,5.541778751498285,1,0.532269468944136
776,127441,0.6662896827633633,69,18,29791,3.2894997290637287,1,0.24466862427982425
361,36984,0.22263692841230995,43,39,42615,1.8347141106934413,0,0.7816116265837811
731,145580,0.8318014651403222,45,23,5348,4.974015488018455,0,0.29731928348523984
567,131316,0.15152409281203455,57,19,41419,3.3010181791177153,1,0.43332649596427814
334,42760,0.14403016711417296,47,37,7878,12.19154039268771,1,0.5753984492253154
793,111529,0.2498803341299416,21,11,16857,1.877197537029284,0,0.08568203653192379
768,21524,0.827568638439017,41,24,42517,11.46420531473369,1,0.05205980922320306
624,138454,0.5159984992295374,69,22,49029,6.359148864764825,0,0.12296632372226507
603,69402,0.7303527365383201,30,33,25378,10.45449833089153,1,0.106928367641886
575,111656,0.28227455046120054,51,31,49072,1.7376521086674486,1,0.7631275111696099
500,85614,0.4921775797229927,64,23,5002,13.889855927053992,0,0.40020515791869343
744,55891,0.3866315708991058,45,24,30658,11.74325976152253,0,0.1629652226655954
623,111009,0.7622628856529542,40,2,28267,2.962003006239166,0,0.19217605694835763
334,59832,0.11808355148738131,22,24,19353,4.062981194383045,0,0.67337525600816
781,65836,0.2950741839728843,68,27,6517,10.015947256952801,1,0.06817612073882963
779,93953,0.22205937944190302,35,11,47855,13.901876460120905,1,0.2697433719717322
364,33362,0.7873512309772556,48,25,24963,7.241653474087269,1,0.665487767453294
307,86745,0.4740350797550126,33,7,18175,7.79885913030528,1,0.49788489522654017
600,57921,0.423376035114573,34,4,35367,4.329203659446415,1,0.22940454000431235
642,90434,0.45958620968086394,22,10,22232,6.362152258695851,1,0.18554034379048215
730,147717,0.8775396405618682,54,34,42804,5.00424783962428,0,0.22188720926881583
723,38562,0.7802139154687393,55,26,31468,5.907996094929383,0,0.24454232292902875
631,84510,0.665095017480246,57,37,5520,1.288366746574861,1,0.26966393736611916
737,96407,0.33238316737860374,45,18,26497,1.5748504254113285,1,0.09832385446747473
473,27610,0.23213839961475824,68,31,31927,10.529611474724641,1,0.6903534350035208
826,129381,0.8371469032195628,35,27,11258,10.545132644916801,0,0.20960994165244967
325,112918,0.4384604182371863,32,35,39902,5.623228404701689,0,0.422819361058971
705,35791,0.32300463957490333,29,17,20454,13.396473554553715,1,0.17756686152895518
531,78047,0.4767366611341084,51,9,42606,4.725569626798928,1,0.4306909727334322
832,120848,0.8342779382562817,34,31,25929,6.5409869476345115,1,0.21061142821964626
849,123826,0.4096538507130346,49,17,29177,11.239258739964185,0,0.12078840737079861
804,87906,0.5501127977984795,68,11,5785,11.409953649069802,1,0.2691742458880245
478,39665,0.7423730408868535,63,7,13143,13.056320677872572,1,0.8064602666782796
431,90246,0.441706024838713,58,32,29092,1.406826586683474,0,0.713786198318635
754,85864,0.2868334415410947,62,37,18635,3.5726215359762183,0,0.19664884293418944
647,66451,0.8956205987064267,28,13,15982,9.968004789380853,1,0.18419095175608655
839,123883,0.8652566859617278,68,1,18409,5.734796769309652,1,0.1462869104001188
705,106148,0.7747833353004112,23,8,23541,1.6098633930321542,0,0.054876352381269866
375,65890,0.650699103508738,22,4,8528,9.21053343469364,1,0.5837059712926578
791,26794,0.3358925024557576,36,33,41327,6.5030247785073625,1,0.025234847935915378
493,52888,0.8307303505312257,39,18,29518,6.0973280196162385,1,0.7856651826800685
461,26749,0.320445336096983,50,6,29946,4.701099985601562,1,0.7885556131740084
646,66531,0.740647595741466,61,38,37080,1.083970503637477,1,0.04098224045133157
660,135652,0.8346065343530451,36,16,40705,3.5530402375887764,1,0.12322260190870334
386,40608,0.5824030723439292,51,25,29556,7.639294169460471,1,0.6752958551242174
561,100986,0.7424449743129431,48,26,45906,4.860310343229296,1,0.7260425253458558
513,89211,0.7333560793613974,24,27,42909,13.241441509688372,1,0.5884196752559462
561,140382,0.2545262008967839,30,19,26775,3.0019952701891297,1,0.7911473822878976
582,103996,0.6343395788768678,65,5,29041,13.25476401850682,0,0.8546104717964794
766,76017,0.17477434952355486,38,7,5835,6.667561318939901,1,0.09966173118724281
679,123947,0.5062801145099851,67,31,40747,4.861764382961998,0,0.08144693019799559
661,77676,0.229788438512462,52,18,48285,5.260086019207753,1,0.23672499626595395
748,31560,0.4330795990371453,50,31,49884,5.62099109960589,1,0.13413742325410194
740,74401,0.7663856597587502,56,18,40192,8.091895785553293,1,0.17020238387222286
392,70468,0.8897342717041635,29,23,21104,5.9543523576932635,1,0.728993677323998
723,135884,0.35436786532769415,56,23,19927,10.060888858534627,0,0.055475749547254344
441,52463,0.5255645590265413,49,16,9521,6.9525060991610355,1,0.6648750357592238
